step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1760,111739904,225280,0.007244441500468648,0.796875,0.796875,,,,,,,,,
1761,111800448,225408,0.008495606601831145,0.7890625,0.7890625,0.006884288408551654,0.859375,0.859375,,,,,,
1762,111868160,225536,0.007158668928323354,0.8125,0.8125,,,,,,,,,
1763,111928704,225664,0.008085090159127242,0.78125,0.78125,,,,,,,,,
1764,111985152,225792,0.008447275788904923,0.8359375,0.8359375,,,,,,,,,
1765,112033408,225920,0.010340702012310498,0.8671875,0.8671875,,,,,,,,,
1766,112097024,226048,0.007843016457068213,0.875,0.875,,,,,,,,,
1767,112149376,226176,0.009009514790314858,0.8515625,0.8515625,,,,,,,,,
1768,112198656,226304,0.009932449750431862,0.8671875,0.8671875,,,,,,,,,
1769,112262272,226432,0.007695553167416224,0.875,0.875,0.0066109669422070695,0.828125,0.828125,,,,,,
1770,112322816,226560,0.008437139727235591,0.8359375,0.8359375,,,,,,,,,
1771,112406912,226688,0.005820935026047427,0.8515625,0.8515625,,,,,,,,,
1772,112504320,226816,0.00511706744087416,0.8515625,0.8515625,,,,,,,,,
1773,112563840,226944,0.00854419641321621,0.890625,0.890625,,,,,,,,,
1774,112622336,227072,0.008351984896101056,0.7890625,0.7890625,,,,,,,,,
1775,112686976,227200,0.0074491033046241144,0.890625,0.890625,,,,,,,,,
1776,112741376,227328,0.00826236989564431,0.8046875,0.8046875,,,,,,,,,
1777,112807040,227456,0.00847932941378001,0.8125,0.8125,0.008333760664084151,0.84375,0.84375,,,,,,
1778,112865536,227584,0.008611655158720173,0.8203125,0.8203125,,,,,,,,,
1779,112933248,227712,0.007184258670720228,0.8046875,0.8046875,,,,,,,,,
1780,113001984,227840,0.006973390677912287,0.8203125,0.8203125,,,,,,,,,
1781,113058432,227968,0.008995306799758232,0.828125,0.828125,,,,,,,,,
1782,113117952,228096,0.008911531009161604,0.8125,0.8125,,,,,,,,,
1783,113181568,228224,0.008131622025806985,0.875,0.875,,,,,,,,,
1784,113255424,228352,0.006683890421564828,0.84375,0.84375,,,,,,,,,
1785,113316992,228480,0.007965956994584893,0.859375,0.859375,0.008714101445999444,0.8046875,0.8046875,,,,,,
1786,113377536,228608,0.0077427994899679446,0.84375,0.84375,,,,,,,,,
1787,113431936,228736,0.008224565346892757,0.8203125,0.8203125,,,,,,,,,
1788,113480192,228864,0.008997253713537557,0.8046875,0.8046875,,,,,,,,,
1789,113530496,228992,0.009769251393356352,0.890625,0.890625,,,,,,,,,
1790,113591040,229120,0.007470341995091807,0.8359375,0.8359375,,,,,,,,,
1791,113655680,229248,0.006892598742439,0.8203125,0.8203125,,,,,,,,,
1792,113723392,229376,0.007174855214348529,0.796875,0.796875,,,,,,,,,
1793,113789056,229504,0.00800640892397889,0.859375,0.859375,0.008486092445746211,0.8359375,0.8359375,,,,,,
1794,113868032,229632,0.00628082034838407,0.8125,0.8125,,,,,,,,,
1795,113941888,229760,0.006823992214540687,0.7890625,0.7890625,,,,,,,,,
1796,114004480,229888,0.007156570360436571,0.859375,0.859375,,,,,,,,,
1797,114066048,230016,0.008428687150328629,0.875,0.875,,,,,,,,,
1798,114129664,230144,0.007757241199161509,0.8515625,0.8515625,,,,,,,,,
1799,114187136,230272,0.008346810995119686,0.8515625,0.8515625,,,,,,,,,
1800,114245632,230400,0.007669340548940518,0.890625,0.890625,,,,,,,,,
1801,114311296,230528,0.007061095769467398,0.8828125,0.8828125,0.008269085336376006,0.8515625,0.8515625,,,,,,
1802,114367744,230656,0.0090813479472832,0.8359375,0.8359375,,,,,,,,,
1803,114437504,230784,0.006939375675614516,0.796875,0.796875,,,,,,,,,
1804,114494976,230912,0.007800266431980245,0.8046875,0.8046875,,,,,,,,,
1805,114559616,231040,0.007643461122890547,0.7890625,0.7890625,,,,,,,,,
1806,114623232,231168,0.007490721186030214,0.78125,0.78125,,,,,,,,,
1807,114685824,231296,0.007144606749586651,0.8125,0.8125,,,,,,,,,
1808,114752512,231424,0.0074267613577948255,0.8203125,0.8203125,,,,,,,,,
1809,114816128,231552,0.007423913027813312,0.8359375,0.8359375,0.008425868178412281,0.8671875,0.8671875,,,,,,
1810,114876672,231680,0.007249622804203923,0.8828125,0.8828125,,,,,,,,,
1811,114938240,231808,0.007292352250300623,0.8515625,0.8515625,,,,,,,,,
1812,114996736,231936,0.008008581831418593,0.84375,0.84375,,,,,,,,,
1813,115049088,232064,0.008599287224370415,0.90625,0.90625,,,,,,,,,
1814,115115776,232192,0.007062508488958719,0.84375,0.84375,,,,,,,,,
1815,115193728,232320,0.006222646447868403,0.796875,0.796875,,,,,,,,,
1816,115260416,232448,0.007078329986273194,0.8359375,0.8359375,,,,,,,,,
1817,115321984,232576,0.007329603576463132,0.8046875,0.8046875,0.007454974038303634,0.78125,0.78125,,,,,,
1818,115379456,232704,0.008185989724724686,0.859375,0.859375,,,,,,,,,
1819,115438976,232832,0.0081541939633582,0.890625,0.890625,,,,,,,,,
1820,115496448,232960,0.00829928414174894,0.875,0.875,,,,,,,,,
1821,115560064,233088,0.006995318647425069,0.8828125,0.8828125,,,,,,,,,
1822,115625728,233216,0.007118659181972683,0.859375,0.859375,,,,,,,,,
1823,115698560,233344,0.006333176516600903,0.828125,0.828125,,,,,,,,,
1824,115761152,233472,0.008340915360935439,0.8203125,0.8203125,,,,,,,,,
1825,115826816,233600,0.007197734118305324,0.8359375,0.8359375,0.007405890908653734,0.8125,0.8125,,,,,,
1826,115888384,233728,0.007741221368614818,0.8984375,0.8984375,,,,,,,,,
1827,115952000,233856,0.0070999962230618744,0.8359375,0.8359375,,,,,,,,,
1828,116011520,233984,0.008240322557451005,0.84375,0.84375,,,,,,,,,
1829,116073088,234112,0.007434047254207082,0.828125,0.828125,,,,,,,,,
1830,116130560,234240,0.00826897295215849,0.8671875,0.8671875,,,,,,,,,
1831,116192128,234368,0.00748496119120158,0.859375,0.859375,,,,,,,,,
1832,116247552,234496,0.009613555672442589,0.8125,0.8125,,,,,,,,,
1833,116302976,234624,0.008449891842965958,0.890625,0.890625,0.009341796414833053,0.859375,0.859375,,,,,,
1834,116366592,234752,0.007940551063629035,0.859375,0.859375,,,,,,,,,
1835,116426112,234880,0.008766523053530074,0.796875,0.796875,,,,,,,,,
1836,116486656,235008,0.007650703563915344,0.8203125,0.8203125,,,,,,,,,
1837,116544128,235136,0.008009727524721412,0.8125,0.8125,,,,,,,,,
1838,116605696,235264,0.008277145579252899,0.8203125,0.8203125,,,,,,,,,
1839,116675456,235392,0.0072247658646088534,0.796875,0.796875,,,,,,,,,
1840,116736000,235520,0.008223021258942321,0.828125,0.828125,,,,,,,,,
1841,116790400,235648,0.008500267621257902,0.859375,0.859375,0.008838810799629913,0.8125,0.8125,,,,,,
1842,116843776,235776,0.008632837319672734,0.890625,0.890625,,,,,,,,,
1843,116900224,235904,0.007997846838922282,0.8515625,0.8515625,,,,,,,,,
1844,116967936,236032,0.00730968036988783,0.8515625,0.8515625,,,,,,,,,
1845,117026432,236160,0.008056419403508833,0.7890625,0.7890625,,,,,,,,,
1846,117092096,236288,0.007168079871191847,0.7890625,0.7890625,,,,,,,,,
1847,117159808,236416,0.007289915806338837,0.8359375,0.8359375,,,,,,,,,
1848,117221376,236544,0.007715363217991693,0.828125,0.828125,,,,,,,,,
1849,117280896,236672,0.008846485899224345,0.8359375,0.8359375,0.00779869426348954,0.8046875,0.8046875,,,,,,
1850,117339392,236800,0.008174743348731474,0.8359375,0.8359375,,,,,,,,,
1851,117400960,236928,0.007751434807945031,0.875,0.875,,,,,,,,,
1852,117462528,237056,0.007887979470663933,0.8046875,0.8046875,,,,,,,,,
1853,117517952,237184,0.008445301556822571,0.8359375,0.8359375,,,,,,,,,
1854,117573376,237312,0.008631994388597145,0.8515625,0.8515625,,,,,,,,,
1855,117654400,237440,0.006784344577982334,0.828125,0.828125,,,,,,,,,
1856,117732352,237568,0.0061791664165796985,0.84375,0.84375,,,,,,,,,
1857,117810304,237696,0.006160450221758232,0.8828125,0.8828125,0.009144168516208438,0.8359375,0.8359375,,,,,,
1858,117871872,237824,0.007529065491308157,0.8125,0.8125,,,,,,,,,
1859,117932416,237952,0.008197740663792506,0.8125,0.8125,,,,,,,,,
1860,117988864,238080,0.008121487019153422,0.8984375,0.8984375,,,,,,,,,
1861,118041216,238208,0.00896937301885959,0.78125,0.78125,,,,,,,,,
1862,118103808,238336,0.007793686824631377,0.84375,0.84375,,,,,,,,,
1863,118163328,238464,0.0072079789389301666,0.84375,0.84375,,,,,,,,,
1864,118223872,238592,0.007730361471278476,0.7421875,0.7421875,,,,,,,,,
1865,118280320,238720,0.008328535545072535,0.8515625,0.8515625,0.006706601417993192,0.84375,0.84375,,,,,,
1866,118350080,238848,0.0070652875555689,0.8671875,0.8671875,,,,,,,,,
1867,118414720,238976,0.007174570851296153,0.84375,0.84375,,,,,,,,,
1868,118477312,239104,0.008121796526855565,0.8359375,0.8359375,,,,,,,,,
1869,118535808,239232,0.008414119746531992,0.8515625,0.8515625,,,,,,,,,
1870,118593280,239360,0.008438442833838461,0.796875,0.796875,,,,,,,,,
1871,118659968,239488,0.007544515354067906,0.8671875,0.8671875,,,,,,,,,
1872,118734848,239616,0.006153893723412083,0.875,0.875,,,,,,,,,
1873,118807680,239744,0.006519179228766964,0.8125,0.8125,0.008475726710230927,0.828125,0.828125,,,,,,
1874,118875392,239872,0.007074169064303924,0.8125,0.8125,,,,,,,,,
1875,118936960,240000,0.007767174641173285,0.8828125,0.8828125,,,,,,,,,
1876,118991360,240128,0.009572756396084122,0.859375,0.859375,,,,,,,,,
1877,119061120,240256,0.006488920136704872,0.8671875,0.8671875,,,,,,,,,
1878,119127808,240384,0.007439661424934851,0.828125,0.828125,,,,,,,,,
1879,119186304,240512,0.007710198027941038,0.84375,0.84375,,,,,,,,,
1880,119249920,240640,0.008223277779428835,0.796875,0.796875,,,,,,,,,
1881,119310464,240768,0.008110608209458428,0.8671875,0.8671875,0.00798883447021382,0.765625,0.765625,,,,,,
1882,119360768,240896,0.00950605429283847,0.734375,0.734375,,,,,,,,,
1883,119421312,241024,0.007817348475740083,0.78125,0.78125,,,,,,,,,
1884,119483904,241152,0.007892118131410431,0.828125,0.828125,,,,,,,,,
1885,119543424,241280,0.008464193182507422,0.875,0.875,,,,,,,,,
1886,119607040,241408,0.007226540483406772,0.84375,0.84375,,,,,,,,,
1887,119675776,241536,0.007362392432023414,0.828125,0.828125,,,,,,,,,
1888,119734272,241664,0.00810361000828778,0.84375,0.84375,,,,,,,,,
1889,119810176,241792,0.006815597132662791,0.84375,0.84375,0.0076920235769958765,0.8359375,0.8359375,,,,,,
1890,119873792,241920,0.007421072645567658,0.875,0.875,,,,,,,,,
1891,119955840,242048,0.005513613995994722,0.8359375,0.8359375,,,,,,,,,
1892,120020480,242176,0.0071359437049224456,0.8828125,0.8828125,,,,,,,,,
1893,120083072,242304,0.007472285190003358,0.875,0.875,,,,,,,,,
1894,120136448,242432,0.009101970759834708,0.84375,0.84375,,,,,,,,,
1895,120185728,242560,0.009353191923800715,0.8984375,0.8984375,,,,,,,,,
1896,120244224,242688,0.008039416840728583,0.8828125,0.8828125,,,,,,,,,
1897,120307840,242816,0.007563045096345349,0.84375,0.84375,0.007048592937942871,0.84375,0.84375,,,,,,
1898,120371456,242944,0.007048210468454844,0.84375,0.84375,,,,,,,,,
1899,120433024,243072,0.007366978872146046,0.8125,0.8125,,,,,,,,,
1900,120490496,243200,0.008384115440852552,0.8515625,0.8515625,,,,,,,,,
1901,120557184,243328,0.00762553499219558,0.8203125,0.8203125,,,,,,,,,
1902,120611584,243456,0.009658686032732013,0.859375,0.859375,,,,,,,,,
1903,120671104,243584,0.007322442927017651,0.8828125,0.8828125,,,,,,,,,
1904,120743936,243712,0.006500198885913371,0.8515625,0.8515625,,,,,,,,,
1905,120802432,243840,0.007902578137803885,0.8515625,0.8515625,0.009600077879954063,0.8203125,0.8203125,,,,,,
1906,120883456,243968,0.005903146491087075,0.90625,0.90625,,,,,,,,,
1907,120949120,244096,0.007165898307981436,0.8515625,0.8515625,,,,,,,,,
1908,121007616,244224,0.008151943266271762,0.796875,0.796875,,,,,,,,,
1909,121071232,244352,0.007209476519247181,0.859375,0.859375,,,,,,,,,
1910,121140992,244480,0.006731091952304421,0.8828125,0.8828125,,,,,,,,,
1911,121212800,244608,0.006052879203632859,0.8515625,0.8515625,,,,,,,,,
1912,121276416,244736,0.008050227143342066,0.828125,0.828125,,,,,,,,,
1913,121328768,244864,0.009340299110061423,0.8203125,0.8203125,0.008986972822437978,0.8125,0.8125,,,,,,
1914,121393408,244992,0.0073962345430201104,0.8671875,0.8671875,,,,,,,,,
1915,121457024,245120,0.00786749404028263,0.7890625,0.7890625,,,,,,,,,
1916,121514496,245248,0.008634626178961161,0.890625,0.890625,,,,,,,,,
1917,121595520,245376,0.005983350892116177,0.796875,0.796875,,,,,,,,,
1918,121658112,245504,0.0077548458507183,0.78125,0.78125,,,,,,,,,
1919,121725824,245632,0.007081446607187869,0.8515625,0.8515625,,,,,,,,,
1920,121820160,245760,0.0052281011139534116,0.875,0.875,,,,,,,,,
1921,121885824,245888,0.007167446408677813,0.8046875,0.8046875,0.008452845028431369,0.8515625,0.8515625,,,,,,
1922,121957632,246016,0.006830023775467511,0.8046875,0.8046875,,,,,,,,,
1923,122022272,246144,0.007367594195029818,0.796875,0.796875,,,,,,,,,
1924,122102272,246272,0.005967157329506974,0.8203125,0.8203125,,,,,,,,,
1925,122175104,246400,0.006592371479373554,0.8203125,0.8203125,,,,,,,,,
1926,122242816,246528,0.006949813740411146,0.8515625,0.8515625,,,,,,,,,
1927,122307456,246656,0.007416118079576744,0.8203125,0.8203125,,,,,,,,,
1928,122375168,246784,0.007542947152536841,0.84375,0.84375,,,,,,,,,
1929,122442880,246912,0.00690926153295135,0.828125,0.828125,0.0072518017648015,0.7890625,0.7890625,,,,,,
1930,122506496,247040,0.008321163902943579,0.8203125,0.8203125,,,,,,,,,
1931,122561920,247168,0.00851896766940888,0.9140625,0.9140625,,,,,,,,,
1932,122631680,247296,0.006609326503089937,0.8671875,0.8671875,,,,,,,,,
1933,122686080,247424,0.008162207391672852,0.9140625,0.9140625,,,,,,,,,
1934,122743552,247552,0.008015172922925829,0.828125,0.828125,,,,,,,,,
1935,122806144,247680,0.007845512929637524,0.765625,0.765625,,,,,,,,,
1936,122868736,247808,0.00825407561703159,0.859375,0.859375,,,,,,,,,
1937,122957952,247936,0.00560581398552575,0.84375,0.84375,0.008482626938712321,0.8046875,0.8046875,,,,,,
1938,123030784,248064,0.007105943266264987,0.8046875,0.8046875,,,,,,,,,
1939,123102592,248192,0.006081004395849161,0.828125,0.828125,,,,,,,,,
1940,123163136,248320,0.007942569255972165,0.859375,0.859375,,,,,,,,,
1941,123234944,248448,0.00663387131271745,0.859375,0.859375,,,,,,,,,
1942,123295488,248576,0.008073384450777718,0.8125,0.8125,,,,,,,,,
1943,123359104,248704,0.007405189848889783,0.8125,0.8125,,,,,,,,,
1944,123423744,248832,0.007529940399312701,0.859375,0.859375,,,,,,,,,
1945,123512960,248960,0.004493267958108869,0.8046875,0.8046875,0.007824172483870198,0.8515625,0.8515625,,,,,,
1946,123580672,249088,0.0064546346472717136,0.84375,0.84375,,,,,,,,,
1947,123644288,249216,0.007117598308918507,0.8203125,0.8203125,,,,,,,,,
1948,123696640,249344,0.008573155848943786,0.8203125,0.8203125,,,,,,,,,
1949,123760256,249472,0.007638745962356527,0.796875,0.796875,,,,,,,,,
1950,123830016,249600,0.006692775078474463,0.8125,0.8125,,,,,,,,,
1951,123889536,249728,0.008353184248609426,0.8203125,0.8203125,,,,,,,,,
1952,123951104,249856,0.00805138818909895,0.84375,0.84375,,,,,,,,,
1953,124008576,249984,0.007818283366249127,0.8671875,0.8671875,0.00897841746592211,0.8671875,0.8671875,,,,,,
1954,124077312,250112,0.006478954783112715,0.8515625,0.8515625,,,,,,,,,
1955,124144000,250240,0.006322748243213173,0.8515625,0.8515625,,,,,,,,,
1956,124212736,250368,0.006923722229709874,0.8125,0.8125,,,,,,,,,
1957,124286592,250496,0.006651786190524186,0.8515625,0.8515625,,,,,,,,,
1958,124351232,250624,0.007215513159240969,0.828125,0.828125,,,,,,,,,
1959,124417920,250752,0.007099792336106439,0.859375,0.859375,,,,,,,,,
1960,124483584,250880,0.007022811418398601,0.7890625,0.7890625,,,,,,,,,
1961,124547200,251008,0.006954607369153203,0.8359375,0.8359375,0.007441801133551516,0.828125,0.828125,,,,,,
1962,124612864,251136,0.0065232533157883665,0.8671875,0.8671875,,,,,,,,,
1963,124669312,251264,0.008032710059804396,0.8828125,0.8828125,,,,,,,,,
1964,124742144,251392,0.006334059777250545,0.8125,0.8125,,,,,,,,,
1965,124810880,251520,0.006621824093398397,0.8046875,0.8046875,,,,,,,,,
1966,124872448,251648,0.007905204174710452,0.890625,0.890625,,,,,,,,,
1967,124939136,251776,0.006780876843816668,0.875,0.875,,,,,,,,,
1968,125000704,251904,0.008364971739721982,0.8359375,0.8359375,,,,,,,,,
1969,125063296,252032,0.00728843259096509,0.8515625,0.8515625,0.007354864788946278,0.8125,0.8125,,,,,,
1970,125118720,252160,0.00857725993823221,0.90625,0.90625,,,,,,,,,
1971,125185408,252288,0.00667221885559783,0.8515625,0.8515625,,,,,,,,,
1972,125253120,252416,0.006467123906176769,0.8125,0.8125,,,,,,,,,
1973,125321856,252544,0.007104964280187836,0.875,0.875,,,,,,,,,
1974,125400832,252672,0.005832711347098353,0.8671875,0.8671875,,,,,,,,,
1975,125461376,252800,0.007914641170567388,0.859375,0.859375,,,,,,,,,
1976,125531136,252928,0.007143733730373471,0.8359375,0.8359375,,,,,,,,,
1977,125599872,253056,0.007111720436883616,0.84375,0.84375,0.00857835859904889,0.8046875,0.8046875,,,,,,
1978,125660416,253184,0.007778839665329794,0.7734375,0.7734375,,,,,,,,,
1979,125727104,253312,0.0072799491020939045,0.875,0.875,,,,,,,,,
1980,125784576,253440,0.007677399457060377,0.8046875,0.8046875,,,,,,,,,
1981,125845120,253568,0.00837802455378933,0.859375,0.859375,,,,,,,,,
1982,125908736,253696,0.007705923015421576,0.8203125,0.8203125,,,,,,,,,
1983,125961088,253824,0.009208156744053467,0.875,0.875,,,,,,,,,
1984,126019584,253952,0.008749420475551377,0.875,0.875,,,,,,,,,
1985,126071936,254080,0.008706849857148289,0.796875,0.796875,0.007259210405015914,0.8125,0.8125,,,,,,
1986,126140672,254208,0.006323691024230256,0.875,0.875,,,,,,,,,
1987,126207360,254336,0.006841334651630707,0.8359375,0.8359375,,,,,,,,,
1988,126262784,254464,0.009124216159018764,0.8125,0.8125,,,,,,,,,
1989,126322304,254592,0.007276213597149735,0.828125,0.828125,,,,,,,,,
1990,126393088,254720,0.006694239346511055,0.84375,0.84375,,,,,,,,,
1991,126453632,254848,0.008288207104075742,0.7890625,0.7890625,,,,,,,,,
1992,126513152,254976,0.0087774925864941,0.8125,0.8125,,,,,,,,,
1993,126580864,255104,0.007437969204511637,0.8046875,0.8046875,0.006858140872158794,0.8515625,0.8515625,,,,,,
1994,126644480,255232,0.006960201837330625,0.78125,0.78125,,,,,,,,,
1995,126700928,255360,0.00870079025925698,0.8359375,0.8359375,,,,,,,,,
1996,126776832,255488,0.006449891183468502,0.75,0.75,,,,,,,,,
1997,126847616,255616,0.00714897318822078,0.84375,0.84375,,,,,,,,,
1998,126897920,255744,0.009250213343894092,0.84375,0.84375,,,,,,,,,
1999,126969728,255872,0.0069777754710703055,0.84375,0.84375,,,,,,,,,
2000,127033344,256000,0.007642514633460658,0.828125,0.828125,,,,,,,,,
2001,127088768,256128,0.008484515678500781,0.7890625,0.7890625,0.008951752339700038,0.84375,0.84375,,,,,,
2002,127144192,256256,0.008215324664170071,0.8828125,0.8828125,,,,,,,,,
2003,127199616,256384,0.008436288538414093,0.8515625,0.8515625,,,,,,,,,
2004,127265280,256512,0.006879828907819938,0.828125,0.828125,,,,,,,,,
2005,127327872,256640,0.007965772194488909,0.8671875,0.8671875,,,,,,,,,
2006,127387392,256768,0.007579823879477891,0.796875,0.796875,,,,,,,,,
2007,127451008,256896,0.007589834167678071,0.859375,0.859375,,,,,,,,,
2008,127522816,257024,0.006461438455078517,0.78125,0.78125,,,,,,,,,
2009,127585408,257152,0.007134902982735646,0.8671875,0.8671875,0.008816868970433295,0.890625,0.890625,,,,,,
2010,127643904,257280,0.007588646898282123,0.8359375,0.8359375,,,,,,,,,
2011,127706496,257408,0.007083760508329668,0.8359375,0.8359375,,,,,,,,,
2012,127771136,257536,0.006732907615376103,0.828125,0.828125,,,,,,,,,
2013,127831680,257664,0.00762901109622462,0.859375,0.859375,,,,,,,,,
2014,127891200,257792,0.007673080728009037,0.7578125,0.7578125,,,,,,,,,
2015,127958912,257920,0.006673429900394757,0.8515625,0.8515625,,,,,,,,,
2016,128018432,258048,0.008368018711756376,0.8359375,0.8359375,,,,,,,,,
2017,128089216,258176,0.006354550993818561,0.8359375,0.8359375,0.008543858270768579,0.828125,0.828125,,,,,,
2018,128149760,258304,0.007911133899470497,0.8359375,0.8359375,,,,,,,,,
2019,128211328,258432,0.007694773523552004,0.84375,0.84375,,,,,,,,,
2020,128272896,258560,0.007428052957369419,0.828125,0.828125,,,,,,,,,
2021,128330368,258688,0.007986363167967872,0.8046875,0.8046875,,,,,,,,,
2022,128392960,258816,0.007218876435471119,0.8203125,0.8203125,,,,,,,,,
2023,128452480,258944,0.007891601117729567,0.8359375,0.8359375,,,,,,,,,
2024,128522240,259072,0.006459765512868398,0.890625,0.890625,,,,,,,,,
2025,128581760,259200,0.007995386973717182,0.765625,0.765625,0.008360129051690767,0.84375,0.84375,,,,,,
2026,128634112,259328,0.008417889972696982,0.8359375,0.8359375,,,,,,,,,
2027,128694656,259456,0.007825519517811184,0.8359375,0.8359375,,,,,,,,,
2028,128757248,259584,0.007242225417238065,0.8671875,0.8671875,,,,,,,,,
2029,128819840,259712,0.00833615653428629,0.8828125,0.8828125,,,,,,,,,
2030,128879360,259840,0.007910592714140007,0.8671875,0.8671875,,,,,,,,,
2031,128951168,259968,0.00593264962730923,0.8828125,0.8828125,,,,,,,,,
2032,129017856,260096,0.0067393586490166225,0.828125,0.828125,,,,,,,,,
2033,129069184,260224,0.009086270818834289,0.8515625,0.8515625,0.008320679958846068,0.8515625,0.8515625,,,,,,
2034,129142016,260352,0.006829632919002998,0.8515625,0.8515625,,,,,,,,,
2035,129205632,260480,0.00788614972905388,0.8515625,0.8515625,,,,,,,,,
2036,129281536,260608,0.006122072146648397,0.859375,0.859375,,,,,,,,,
2037,129337984,260736,0.007198370564540013,0.8515625,0.8515625,,,,,,,,,
2038,129409792,260864,0.007066585244519877,0.8984375,0.8984375,,,,,,,,,
2039,129470336,260992,0.007779975856852255,0.90625,0.90625,,,,,,,,,
2040,129531904,261120,0.0071628109525916275,0.8671875,0.8671875,,,,,,,,,
2041,129604736,261248,0.006555867545908059,0.8671875,0.8671875,0.007247026337812759,0.78125,0.78125,,,,,,
2042,129671424,261376,0.007670285496025852,0.8515625,0.8515625,,,,,,,,,
2043,129725824,261504,0.008564491363370876,0.9296875,0.9296875,,,,,,,,,
2044,129787392,261632,0.00743361056833644,0.8359375,0.8359375,,,,,,,,,
2045,129854080,261760,0.00725543637528199,0.8671875,0.8671875,,,,,,,,,
2046,129922816,261888,0.00677501250215424,0.8046875,0.8046875,,,,,,,,,
2047,129981312,262016,0.007660040751786461,0.8125,0.8125,,,,,,,,,
2048,130042880,262144,0.006875138517359462,0.84375,0.84375,,,,,,,,,
2049,130102400,262272,0.00799970058334003,0.8046875,0.8046875,0.007625947836714884,0.828125,0.828125,,,,,,
2050,130159872,262400,0.007537087844069923,0.8515625,0.8515625,,,,,,,,,
2051,130218368,262528,0.008086388410290248,0.8359375,0.8359375,,,,,,,,,
2052,130290176,262656,0.005977932427658419,0.8125,0.8125,,,,,,,,,
2053,130346624,262784,0.008097225791054511,0.8046875,0.8046875,,,,,,,,,
2054,130407168,262912,0.007753975838819317,0.828125,0.828125,,,,,,,,,
2055,130492288,263040,0.0059384557194351725,0.859375,0.859375,,,,,,,,,
2056,130555904,263168,0.007957325218639467,0.8671875,0.8671875,,,,,,,,,
2057,130619520,263296,0.007667107671074731,0.8359375,0.8359375,0.008754418864301568,0.8359375,0.8359375,,,,,,
2058,130678016,263424,0.007685387430286938,0.7734375,0.7734375,,,,,,,,,
2059,130739584,263552,0.00785595269389561,0.890625,0.890625,,,,,,,,,
2060,130806272,263680,0.007178234780368188,0.8203125,0.8203125,,,,,,,,,
2061,130862720,263808,0.007807526665519852,0.796875,0.796875,,,,,,,,,
2062,130924288,263936,0.007596822000901884,0.796875,0.796875,,,,,,,,,
2063,130992000,264064,0.006904027943522615,0.875,0.875,,,,,,,,,
2064,131055616,264192,0.006903100317701174,0.8671875,0.8671875,,,,,,,,,
2065,131108992,264320,0.007898867699776263,0.796875,0.796875,0.007898363078760257,0.78125,0.78125,,,,,,
2066,131168512,264448,0.007765431091628469,0.8125,0.8125,,,,,,,,,
2067,131225984,264576,0.007942536384328385,0.8359375,0.8359375,,,,,,,,,
2068,131285504,264704,0.007190015406461587,0.8671875,0.8671875,,,,,,,,,
2069,131346048,264832,0.00750187938275523,0.859375,0.859375,,,,,,,,,
2070,131407616,264960,0.006955197343205142,0.8828125,0.8828125,,,,,,,,,
2071,131463040,265088,0.008284094454560083,0.859375,0.859375,,,,,,,,,
2072,131532800,265216,0.006378632359412063,0.828125,0.828125,,,,,,,,,
2073,131596416,265344,0.006848312973488208,0.859375,0.859375,0.007245754011199885,0.8125,0.8125,,,,,,
2074,131653888,265472,0.007738342913866687,0.8203125,0.8203125,,,,,,,,,
2075,131717504,265600,0.00729931757081122,0.859375,0.859375,,,,,,,,,
2076,131778048,265728,0.007401033828351747,0.8515625,0.8515625,,,,,,,,,
2077,131849856,265856,0.006586754056316315,0.8984375,0.8984375,,,,,,,,,
2078,131910400,265984,0.008063093260725605,0.8203125,0.8203125,,,,,,,,,
2079,131978112,266112,0.0067430046829317185,0.8984375,0.8984375,,,,,,,,,
2080,132050944,266240,0.006248766603437019,0.8046875,0.8046875,,,,,,,,,
2081,132102272,266368,0.009681256487830851,0.8359375,0.8359375,0.009180293997987393,0.8515625,0.8515625,,,,,,
2082,132188416,266496,0.005709412858712557,0.875,0.875,,,,,,,,,
2083,132257152,266624,0.006321166135396406,0.90625,0.90625,,,,,,,,,
2084,132337152,266752,0.0055972543974808124,0.8828125,0.8828125,,,,,,,,,
2085,132399744,266880,0.006999745770237827,0.8671875,0.8671875,,,,,,,,,
2086,132479744,267008,0.005768400541654776,0.8515625,0.8515625,,,,,,,,,
2087,132549504,267136,0.006239133627293656,0.8359375,0.8359375,,,,,,,,,
2088,132616192,267264,0.006863836626136391,0.796875,0.796875,,,,,,,,,
2089,132671616,267392,0.007724546967152183,0.859375,0.859375,0.007307233701375904,0.7734375,0.7734375,,,,,,
2090,132736256,267520,0.007280205164420359,0.8046875,0.8046875,,,,,,,,,
2091,132799872,267648,0.007362950527977596,0.8359375,0.8359375,,,,,,,,,
2092,132876800,267776,0.00630989798631455,0.875,0.875,,,,,,,,,
2093,132938368,267904,0.007410426724169692,0.8125,0.8125,,,,,,,,,
2094,132993792,268032,0.008670135554397305,0.8359375,0.8359375,,,,,,,,,
2095,133070720,268160,0.005499655507994654,0.875,0.875,,,,,,,,,
2096,133135360,268288,0.007356057873681932,0.84375,0.84375,,,,,,,,,
2097,133197952,268416,0.007851646451613048,0.875,0.875,0.007606527281415829,0.875,0.875,,,,,,
